Date,Barcelona_Fabra Daily Rainfall [mm],Barcelona Daily Rainfall [mm],Sabadell_Aero Daily Rainfall [mm],Garriga Discharge [m^3],Castellar Discharge [m^3],Llica Discharge [m^3],Montornes Discharge [m^3],Mogoda Discharge [m^3],Gramenet Discharge [m^3]
1/25/2010,7.3,2.7,,0.155,0.048392361,0.158,,0.058,5.032659722
1/26/2010,0,0,,0.194,0.054538194,0.152,,0.04,3.551805556
1/27/2010,,0,,0.135,0.03171875,0.145,,0.01,3.164305556
1/28/2010,0,0,,0.129,0.0269375,0.139,,0.007,3.067722222
1/29/2010,0,0,,0.116,0.032427083,0.135,,0.01,3.061180556
1/30/2010,0,0,0,0.113,0.033756944,0.133,,0.012,3.006527778
1/31/2010,0.5,0.1,0,0.104,0.029083333,0.135,,0.014,2.839708333
2/1/2010,0,0,0,0.093,0.024878472,0.129,,0.023,2.895066202
2/2/2010,0,0,0,0.091,0.02634375,0.124,,0.016,2.696402778
2/3/2010,0,0,0,0.089,0.029326389,0.123,,0.012,2.630166667
2/4/2010,7.8,7.6,9.7,0.105,0.034315972,0.156,,0.385,5.597121528
2/5/2010,0,0,0,0.213,0.085177083,0.143,0.33996875,0.095,3.923298611
2/6/2010,0,0,0,0.157,0.055263889,0.131,0.224861111,0.024,2.836451389
2/7/2010,0,0,0,0.141,0.053034722,0.127,0.202649306,0.018,2.510694444
2/8/2010,28,38.7,25.8,0.17,0.093527778,0.171,0.489114583,0.368,7.419798611
2/9/2010,10.1,6.4,7.1,1.35,0.475625,0.311,1.835434028,0.969,17.13189236
2/10/2010,0,0,0,1.295,0.421961806,0.266,0.704486111,0.127,7.0558125
2/11/2010,0,0,0,0.647,0.23890625,0.249,0.472586806,0.056,5.218152778
2/12/2010,0,0,0,0.4,0.217447917,0.235,0.39971875,0.044,4.535381944
2/13/2010,0.3,8.3,0,0.279,0.224475694,0.226,0.351059028,0.041,3.973597222
2/14/2010,,0,0,0.205,0.207461806,0.217,0.314038194,0.038,3.622701389
2/15/2010,13.3,6.9,12,0.182,0.189010417,0.211,0.320715278,0.044,4.068211806
2/16/2010,2.2,0.8,2,0.199,0.273274306,0.22,0.534055556,0.235,7.586336806
2/17/2010,0.5,0,0,0.212,0.30428125,0.201,0.369548611,0.046,4.311059028
2/18/2010,17,15.4,20.5,0.192,0.285583333,0.19,0.323826389,0.05,3.976663194
2/19/2010,13.8,22.3,9,3.176,1.180545139,0.412,1.629065972,1.046,17.03961806
2/20/2010,0,0,0,2.776,1.329552083,0.456,2.329927083,0.783,14.99664236
2/21/2010,2.8,1.3,2.8,1.648,0.860399306,0.358,0.88171875,0.336,8.890694444
2/22/2010,,0,0.1,1.349,0.764975694,0.303,0.709305556,0.221,6.873965278
2/23/2010,0,0,0,1.079,0.678486111,0.269,0.620503472,0.16,6.012201389
2/24/2010,0,0,0,0.792,0.620628472,0.246,,0.121,5.423729167
2/25/2010,,0,0,0.603,0.55159375,0.234,0.543979167,0.083,4.958420139
2/26/2010,0,0,0,0.463,0.526170139,0.222,0.441420139,0.057,4.601322917
2/27/2010,0.1,0,0.6,0.395,0.454947917,0.211,0.419520833,0.05,4.261416667
2/28/2010,0,0,0,0.352,0.468138889,0.206,0.3921875,0.05,3.929284722
3/1/2010,0,0,0,0.338,0.4194375,0.2,0.379784722,0.044,3.852833333
3/2/2010,1,0.4,1.5,0.341,0.407083333,0.195,0.379788194,0.043,3.720770833
3/3/2010,14.2,12.1,11.8,0.447,0.520784722,0.22,0.640788194,0.34,7.812579861
3/4/2010,0,0.1,0,0.486,0.539975694,0.213,0.560190972,0.112,4.830472222
3/5/2010,,0.1,0.1,0.464,0.477434028,0.236,1.156399306,0.232,6.762940972
3/6/2010,0,0,0,0.413,0.429729167,0.198,0.576545139,0.069,4.228174216
3/7/2010,19.9,13.8,22.7,0.378,0.404708333,0.197,0.494822917,0.068,4.363368056
3/8/2010,28.2,16.1,,0.759,,0.308,1.824072917,1.259,18.28472569
3/9/2010,0,0,0,0.899,,0.251,1.902701389,0.453,11.63255208
3/10/2010,,0,0,0.877,0.687038194,0.225,1.290006944,0.217,6.808111111
3/11/2010,,0,0,0.758,0.669211806,0.214,0.968065972,0.163,5.812736111
3/12/2010,0.3,0,0,0.776,0.751621528,0.215,0.84059375,0.147,5.472034722
3/13/2010,0,0,0,0.768,0.817454861,0.216,0.750489583,0.131,5.235239583
3/14/2010,0,0,0,0.896,0.954854167,0.227,0.679611111,0.12,5.061425087
3/15/2010,0,0,0,1.154,1.0571875,0.24,0.685729167,0.121,5.311309028
3/16/2010,0,0,0,1.443,1.085131944,0.251,0.675913194,0.124,5.52109375
3/17/2010,0,0,0,1.404,1.053402778,0.26,0.655763889,0.122,5.527440972
3/18/2010,0,0,0,1.351,0.977326389,0.263,0.640225694,0.12,5.495197917
3/19/2010,,0,0,1.318,0.961163194,0.26,0.620621528,0.106,5.37653125
3/20/2010,0,0,0,1.205,0.9583125,0.257,0.578559028,0.095,5.207819444
3/21/2010,11.3,13.6,10.2,0.949,0.922871528,0.249,0.543142361,0.085,4.918517361
3/22/2010,1.5,1.4,0.7,1.43,1.114378472,0.274,1.014958333,0.58,9.525795139
3/23/2010,0,0,0,1.177,0.973458333,0.247,0.623697917,0.138,5.414225694
3/24/2010,,0,0.6,1.042,0.910878472,0.242,0.584368056,0.103,5.0115625
3/25/2010,0,0,0,0.934,0.903416667,0.236,0.585107639,0.111,4.906728223
3/26/2010,0,0,0,0.922,0.89528125,0.227,0.535888889,0.071,4.663347222
3/27/2010,0,0,0,0.86,0.841090278,0.219,0.495305556,0.054,4.313333333
3/28/2010,0,0,0,0.748,0.805475694,0.214,0.462309028,0.043,3.974055556
3/29/2010,0.5,0.2,2.3,0.686,0.81075,0.212,0.472684028,0.044,4.007222222
3/30/2010,0,,0,0.743,0.810145833,0.209,0.492604167,0.094,4.455083333
3/31/2010,0,0,0,0.592,0.720416667,0.197,0.453138889,0.053,3.929284722
4/1/2010,0,0,0,0.837,0.673065972,0.236,0.58253125,0.044,4.336038194
4/2/2010,0,10.4,0,0.72,0.651576389,0.212,0.637715278,0.048,4.0575625
4/3/2010,7.2,11,,0.592,0.637496528,0.195,0.538100694,0.045,3.550694444
4/4/2010,4.3,8.2,9,0.941,0.693909722,0.255,1.309635417,0.658,9.435850694
4/5/2010,0,0,0,0.759,0.541479167,0.204,0.710902778,0.172,4.501090278
4/6/2010,,0,0,0.671,0.437055556,0.196,0.617774306,0.064,4.536326389
4/7/2010,,0.6,0.4,0.635,0.44665625,0.194,0.60390625,0.05,4.874017361
4/8/2010,,0,0,0.6,0.432291667,0.193,0.591190972,0.051,4.751201389
4/9/2010,0,12.2,0,0.525,0.499079861,0.186,0.526847222,0.038,4.553354167
4/10/2010,0,0,0,0.471,0.464982639,0.184,0.488149306,0.032,4.370097222
4/11/2010,0,13.7,0,0.451,0.456704861,0.18,0.469628472,0.029,4.160138889
4/12/2010,3,10.3,3.5,0.448,0.419270833,0.191,0.572461806,0.062,5.242293269
4/13/2010,0.1,10.3,0,0.407,0.429086806,0.185,0.572315972,0.081,4.923190972
4/14/2010,,,0.1,0.347,0.4068125,0.169,0.472440972,0.045,4.452597222
4/15/2010,0.3,10.5,0,0.303,0.421520833,0.167,0.446666667,0.033,4.416715278
4/16/2010,0.1,13,0,0.291,0.424149306,0.163,0.429701389,0.031,4.314827839
4/17/2010,,11.6,0,0.253,0.376347222,0.156,0.393527778,0.018,4.085173611
4/18/2010,,12.8,0,0.239,0.353003472,0.152,0.375868056,0.013,3.806933333
4/19/2010,7.2,13.1,4.9,0.275,0.506684028,0.159,0.382465278,0.029,5.7980875
4/20/2010,0,13,0,0.344,0.308024306,0.166,0.367385417,0.073,4.371229167
4/21/2010,0,12.6,0,0.262,0.285829861,0.14,0.352003472,0.025,3.987375
4/22/2010,0.5,14.4,0.2,0.254,,0.14,0.361533101,0.019,3.798304348
4/23/2010,,14.8,0,0.234,0.248159722,0.142,0.383184028,0.016,3.781350785
4/24/2010,0,,0,0.213,0.237177083,0.139,0.323795139,0.012,3.472527778
4/25/2010,0,,0,0.201,0.297128472,0.134,0.302940972,0.004,3.12244186
4/26/2010,0,,0,0.193,0.338826389,0.167,0.3420625,0,3.32061
4/27/2010,0,1.9,0,0.223,0.379444444,0.171,0.376621528,0,4.012725694
4/28/2010,0,15,0,0.19,0.442479167,0.139,0.3103125,0,3.381465278
4/29/2010,0,,0,0.177,0.471854167,0.132,0.27184375,0,3.306520833
4/30/2010,1.4,,0,0.169,0.539854167,0.123,0.267836806,0,3.162923611
5/1/2010,3.9,,16.2,0.219,0.596774306,0.121,0.255760417,0,3.178475694
5/2/2010,29.1,,24.7,0.374,1.072350694,0.157,0.67415625,0.239,6.762204861
5/3/2010,52.1,2.8,43.4,4.587,5.994913194,0.449,2.273434028,4.9,23.92996875
5/4/2010,10.9,7,7.6,12.663,13.24716319,0.68,3.509784722,1.809,26.12410069
5/5/2010,1.1,4.2,0.8,6.5,8.353947917,0.573,1.910253472,1.187,19.73517361
5/6/2010,0,0,0,2.052,5.487996528,0.5,1.487177083,0.643,14.90068403
5/7/2010,11.9,6.4,9.3,1.7,4.213347222,0.446,1.130204861,0.403,11.64738194
5/8/2010,0,,,1.661,3.707402778,0.417,1.708916667,0.588,14.01867361
5/9/2010,0.6,,,1.638,3.167222222,0.364,1.081489583,0.316,9.297756944
5/10/2010,0,,,1.618,2.839774306,0.301,0.940795139,0.267,8.407873563
5/11/2010,2.2,,,1.584,2.523472222,0.272,0.827986111,0.193,7.415541667
5/12/2010,5.6,0.4,16.8,1.49,2.97153125,0.28,1.061947917,0.451,12.07406316
5/13/2010,27.4,,5.8,4.383,2.732371528,0.362,0.945017857,0.404,9.718090278
5/14/2010,8.9,,3,3.359,2.996416667,0.491,1.775614583,1.075,18.44532031
5/15/2010,0.3,0.7,0.4,1.957,3.355222222,0.441,1.440722222,0.423,12.36468056
5/16/2010,0,0,0,1.676,2.887097222,0.392,1.485836806,0.291,9.723940972
5/17/2010,0,0,0,1.645,2.765743056,0.336,1.301888889,0.222,8.405619718
5/18/2010,0,0,0,1.613,,0.29,1.116694444,0.192,7.757666667
5/19/2010,0,0,0,1.499,0.897253472,0.272,0.950520833,0.185,7.179833333
5/20/2010,0,0,0,1.197,0.892444444,0.251,0.826819444,0.203,6.422104167
5/21/2010,0,0,0,1.079,0.909677083,0.24,0.738545139,0.156,5.910159722
5/22/2010,0,0.3,,0.94,0.890732639,0.225,0.6694375,0.117,5.439204861
5/23/2010,0,0,0,0.85,0.963663194,0.22,0.633881944,0.056,5.026322917
5/24/2010,0,0,0,0.745,0.938538194,0.214,0.596121528,0.035,4.911322917
5/25/2010,0,0,0,0.685,0.924673611,0.193,0.562819444,0.031,4.731139286
5/26/2010,0,0,0,0.656,0.988420139,0.187,0.526645833,0.03,4.599263889
5/27/2010,0.1,0.1,0.8,0.485,1.077538194,0.188,0.511957295,0.022,4.584694444
5/28/2010,,0,,0.743,1.878736111,0.236,0.747934028,0.02,5.4159375
5/29/2010,0,0,,0.496,2.644569444,0.246,0.596524306,0.036,4.137677083
5/30/2010,0,0,0,0.389,2.419916667,0.215,0.476399306,0.026,4.347729167
5/31/2010,0,0,0,0.382,2.422715278,0.201,0.460496528,0.011,4.407027778
6/1/2010,0,0,0,0.339,2.496913194,0.191,0.462364583,0.032,4.403898182
6/2/2010,0,0,0,0.323,2.509118056,0.19,0.4304375,0.008,4.307465278
6/3/2010,0,0,0,0.305,,0.179,0.410184028,0.007,4.181347222
6/4/2010,0,0,0,0.271,,0.169,0.372513889,0.003,3.977423611
6/5/2010,0.7,0,0.2,0.251,0.891131944,0.169,0.352145833,0,3.804513889
6/6/2010,5.4,1.5,7,0.257,0.839482639,0.179,0.391309028,0.027,4.563347222
6/7/2010,0,0,0,0.262,,0.176,0.3618125,0.016,3.572111111
6/8/2010,,0,0,0.249,,0.163,0.3720625,0,4.087310078
6/9/2010,18.5,,,0.545,,0.205,0.454378472,0.122,8.267552083
6/10/2010,1,,,0.594,0.411489583,0.224,0.520013889,0.135,7.564899306
6/11/2010,3.6,,2,0.579,0.471229167,0.235,0.527979167,0.267,7.107019305
6/12/2010,0,0,0,0.369,0.397631944,0.218,0.4355625,0.099,4.713864583
6/13/2010,0,0,0,0.316,0.311309028,0.195,0.367611111,0.034,3.886340278
6/14/2010,5.9,4.4,9,0.286,0.462190972,0.175,0.352291667,0.019,3.908288194
6/15/2010,0,0.1,0,0.775,0.735336806,0.227,0.421395833,0.231,6.859104167
6/16/2010,0,0,0.8,0.343,0.399475694,0.195,0.336357639,0.051,4.368381944
6/17/2010,0,0,0,0.289,0.409416667,0.176,0.27690625,0.032,4.005659722
6/18/2010,0,0,0,0.4,0.3978125,0.171,0.296989583,0.012,3.740368056
6/19/2010,0.6,0.8,13.9,0.745,0.509625,0.23,0.504888889,0.011,5.781458333
6/20/2010,0,0,0,0.34,0.499579861,0.199,0.370666667,0.032,4.063131944
6/21/2010,0,0,0,0.29,0.455013889,0.182,0.385510417,0.009,3.832104167
6/22/2010,0,0,0,0.267,0.456729167,0.167,0.343041667,0.005,3.495140794
6/23/2010,0,0,0,0.266,0.492052083,0.152,0.299909722,0.004,3.438966038
6/24/2010,0,0,0,0.23,0.515767361,0.144,0.290413194,0.001,3.031340278
6/25/2010,0,0,0,0.201,0.550184028,0.134,0.277496528,0,2.870493056
6/26/2010,0,0,0,0.193,0.657090278,0.125,0.27903125,0,2.449611111
6/27/2010,0,0,0,0.169,0.707684028,0.125,0.261472222,0,2.357263889
6/28/2010,,0,0.3,0.513,0.757152778,0.119,0.300006944,0,2.455275
6/29/2010,0,0,0,0.312,0.613340278,0.115,0.262364583,0,2.87982659
6/30/2010,0,0,0,0.26,0.438625,0.118,0.257118056,0,2.888606557
7/1/2010,0,0,0,0.212,0.448256944,0.115,0.244989583,0,2.896615385
7/2/2010,0,0,0,0.193,0.45884375,0.104,0.228663194,0,2.785019355
7/3/2010,0,0,0,0.147,0.518847222,0.075,0.1520625,0,2.471458333
7/4/2010,0.5,0,1.1,0.51,0.556072917,0.085,0.139388889,0,2.637846154
7/5/2010,0,,0,0.366,0.60140625,0.109,0.155677083,0,3.608258065
7/6/2010,0,0,0,0.194,0.559586806,0.088,0.132920139,0,3.500722222
7/7/2010,0,0,0,0.141,0.522079861,0.087,0.126916667,0,3.586598802
7/8/2010,0,0,0,0.128,0.511142361,0.09,0.127166667,0,3.299333333
7/9/2010,0.1,0,0,0.112,0.386489583,0.085,0.107458333,0,4.314285299
7/10/2010,0,0,0,0.107,0.233725694,0.08,0.092576389,0,3.921888173
7/11/2010,0,0,0,0.092,0.239236111,0.081,0.086364583,0,3.627089747
7/12/2010,0,0,0,0.087,0.249829861,0.082,0.0761875,0,3.736573498
7/13/2010,0,0,0,0.091,0.270642361,0.084,0.0635,0,3.677793295
7/14/2010,0,0,0,0.082,0.256522807,0.071,0.058798611,0,3.731936889
7/15/2010,0,0,0,0.075,0.221805556,0.067,0.059329861,0,3.82018197
7/16/2010,0,0,0,0.075,0.181263889,0.046,0.072395833,0,3.774563737
7/17/2010,0,0,0,0.071,0.166677083,0.029,0.05825,0,3.725056752
7/18/2010,0,0,0,0.066,0.143211806,0.023,0.062986111,0,3.53076801
7/19/2010,0,0,0,0.064,0.1255,0.023,0.075913194,0,3.979023151
7/20/2010,0,0,0,0.066,0.107736111,0.034,0.076725694,0,4.08994136
7/21/2010,0,0,0,0.065,0.08303125,0.049,0.091142361,0,4.180491138
7/22/2010,,0,0.2,0.058,0.091923611,0.054,0.091388889,0,4.150128849
7/23/2010,0,0,0,0.061,0.070020833,0.057,0.101472222,0,4.181837255
7/24/2010,0,0,0,0.063,0.077805556,0.049,0.096888889,0,3.71354005
7/25/2010,0,0,0,0.056,0.071850694,0.04,0.070489583,0,3.437886319
7/26/2010,0,0,0,0.053,0.055416667,0.041,0.083857639,0,3.704799329
7/27/2010,0,0,0,0.055,0.047145833,0.043,0.073725694,0,3.925415188
7/28/2010,0,0,0,0.05,0.044295139,0.045,0.061854167,0,3.895155277
7/29/2010,12.2,10,32.9,0.421,0.045972222,0.104,0.386510417,0.482,6.325554226
7/30/2010,0.2,0,0,0.15,0.070899306,0.139,0.585878472,0.099,3.43
7/31/2010,0,0,0,0.084,0.03725,0.088,0.146072917,0,2.87
8/1/2010,0.2,0.4,1.6,0.059,0.023972222,0.077,0.134819444,0,3.111798917
8/2/2010,1,0.3,1.2,0.133,0.028482639,0.107,0.200652482,0,3.586536439
8/3/2010,0,0,0,0.767,0.020831633,0.143,,0,6.998650346
8/4/2010,0,0,0,0.109,0.016639423,0.116,,0,4.724619354
8/5/2010,0.4,0,2.2,0.087,0.014284722,0.088,0.122590278,0,4.215340483
8/6/2010,0,0,0,0.245,0.012809028,0.087,0.350861111,0.002,5.127256263
8/7/2010,0,0,0,0.1,0.013149306,0.089,0.150961806,0,3.827361258
8/8/2010,0,0,0,0.075,0.013451389,0.076,0.131197917,0,3.552904047
8/9/2010,,0,,0.067,0.045788194,0.063,0.129326389,0,2.926734715
8/10/2010,0,0,,0.064,0.076520833,0.06,0.103802083,0,2.279333025
8/11/2010,0,0,0,0.064,0.077100694,0.068,0.099319444,0,2.305806562
8/12/2010,8.5,5.9,,0.067,0.10875,0.096,0.129239583,0.012,4.374063446
8/13/2010,5.6,19.7,,0.069,0.092430556,0.087,0.171336806,0.024,3.910371471
8/14/2010,0.2,0,0,0.069,0.08196875,0.097,0.521864583,0,4.532424542
8/15/2010,0,0,0,0.063,0.075243056,0.094,0.228614583,0,2.390761151
8/16/2010,0,0,0,0.049,0.071416667,0.083,0.155729167,0,2.168802309
8/17/2010,0,0,0,0.05,0.08465625,0.074,0.13428125,0,2.079510263
8/18/2010,,0,0,0.049,0.088888889,0.071,0.131291667,0,2.088035624
8/19/2010,8.6,7,28,0.215,0.231496528,0.128,0.155243056,0.467,5.098090493
8/20/2010,0,0,0,0.314,0.255069444,0.125,0.34603125,0.211,6.085986752
8/21/2010,0,0,0,0.069,0.087833333,0.085,0.15190625,0,2.608980752
8/22/2010,0,0,0,0.047,0.087,0.07,0.114236111,0,2.136495644
8/23/2010,0,0,0,0.039,0.077524306,0.079,0.095672474,0,2.178823341
8/24/2010,0,0,0,0.041,0.084392361,0.078,0.072606061,0,2.2
8/25/2010,0,0,0,0.041,0.079419929,0.074,0.064288194,0,2.395135135
8/26/2010,0,0,0,0.04,0.085621528,0.07,0.050791667,0,2.279590278
8/27/2010,0,,0,0.036,0.0958125,0.064,0.041875,0,2.230923611
8/28/2010,0,,0,0.034,0.087409722,0.064,0.043934028,0,2.122048611
8/29/2010,0,,0,0.036,0.0915,0.069,0.085142361,0,2.128701389
8/30/2010,0,0,,0.036,0.088482639,0.068,0.076878472,0,2.309479167
8/31/2010,0,0,0,0.038,0.091850694,0.062,0.077180556,0,2.431902778
9/1/2010,,0,0,0.037,0.10397048,0.066,0.086920139,0,2.510027778
9/2/2010,0,0,0,0.036,0.117375,0.066,0.091958333,0,2.536458333
9/3/2010,0,0,0,0.035,0.115802083,0.058,0.061173611,0,2.520444444
9/4/2010,0,0,0,0.034,0.110875,0.056,0.05103125,0,2.356215278
9/5/2010,0,0,0,0.034,0.102427083,0.062,0.055416667,0,2.235104167
9/6/2010,0.1,0.3,2.6,0.036,0.095427083,0.06,0.073711806,0,2.426861111
9/7/2010,1.9,,0.7,0.052,0.105972222,0.078,0.16028125,0,3.675847222
9/8/2010,0,0,0,0.072,0.113385417,0.08,0.226788194,0.011,3.827989583
9/9/2010,,0,0,0.046,0.097097222,0.071,0.120267361,0,2.817819444
9/10/2010,0,0,0,0.05,0.083909722,0.051,0.259295139,0,2.7919375
9/11/2010,0,0,0,0.044,0.088600694,0.054,0.128034722,0,2.5519375
9/12/2010,0,0,0,0.042,0.081944444,0.051,0.097708333,0,2.314944444
9/13/2010,0,0,0,0.04,0.060430556,0.037,0.084375,0,2.503020833
9/14/2010,0,0,0,0.046,0.054190972,0.055,0.1024375,0,2.573895833
9/15/2010,0,0,,0.049,0.065107639,0.055,0.086208333,0,2.567118056
9/16/2010,41.8,11.9,0,0.051,0.063680556,0.066,0.089934028,0,2.587638889
9/17/2010,33.8,18,57.3,0.454,1.400371528,0.297,1.170878472,1.252,10.57291319
9/18/2010,0.1,,0.8,0.592,0.970590278,0.233,1.937423611,0.763,13.77184028
9/19/2010,0,,0,0.122,0.167020833,0.147,0.36096875,0.016,3.655194444
9/20/2010,9.9,,,0.114,0.105996528,0.132,0.279927083,0,4.830141304
9/21/2010,5.2,,1.1,0.428,0.085434028,0.148,0.327798611,0.012,6.153729167
9/22/2010,0,0,0,0.224,0.172274306,0.135,0.261215278,0.002,4.415131944
9/23/2010,1.8,21,0,0.116,0.08115625,0.143,0.218145833,0,4.197336806
9/24/2010,0,1.7,0,0.102,0.070163194,0.133,0.211291667,0,3.656951389
9/25/2010,0.9,0,0,0.091,0.05834375,0.12,0.203371528,0,3.356798611
9/26/2010,0,0.1,0,0.083,0.05671875,0.112,0.194440972,0,3.126076389
9/27/2010,0,0,0,0.074,0.056614583,0.097,0.184326389,0,3.228083333
9/28/2010,0,0,0,0.071,0.054475694,0.093,0.174746528,0,3.285444444
9/29/2010,0,,0,0.069,0.050930556,0.083,0.151881944,0,3.187597222
9/30/2010,0,,0,0.068,0.049225694,0.088,0.141184028,0,3.316861111
10/1/2010,0,0,0,0.067,0.054107639,0.088,0.135704861,0,3.185513889
10/2/2010,0,0,0,0.067,0.053909722,0.089,0.121899306,0,2.890875
10/3/2010,0.1,0.1,0,0.067,0.056017361,0.091,0.134145833,0,2.769715278
10/4/2010,0,0,0,0.065,0.055354167,0.082,0.123916667,0,2.834229167
10/5/2010,0,0,0,0.06,0.050236111,0.08,0.176979167,0,2.939868056
10/6/2010,0,0,0,0.054,0.055694444,0.084,0.161659722,0,3.023576389
10/7/2010,0,0,0,0.052,0.048253472,0.079,0.142809028,0,2.890194444
10/8/2010,0,0,0,0.053,0.053572917,0.079,0.142444444,0,2.859465278
10/9/2010,57,,70.3,0.054,0.051649306,0.089,0.153357639,0,2.775548611
10/10/2010,2.9,2.4,3.1,1.999,5.358746528,0.356,2.0046875,2.532,28.54599306
10/11/2010,25.5,14.6,19.9,1.37,0.444125,0.181,0.819784722,0.935,10.52683333
10/12/2010,3.7,2.6,7.5,2.02,0.675815972,0.299,4.670100694,1.419,20.76452962
10/13/2010,0.5,0.3,0.6,1.616,0.378454861,0.234,3.259486111,0.625,14.72960069
10/14/2010,0,0,0,1.032,0.214059028,0.195,1.418045139,0.135,7.314135417
10/15/2010,0,0,0,0.547,0.157072917,0.182,0.933420139,0.032,5.657857639
10/16/2010,0,0,0,0.301,0.126329861,0.172,0.745600694,0.008,4.828048611
10/17/2010,0,0,0,0.185,0.106673611,0.164,0.65675,0,4.305104167
10/18/2010,0,0,0,0.146,0.089888889,0.157,0.5935625,0,4.151819444
10/19/2010,0,0,0,0.132,0.079982639,0.152,0.554263889,0,3.995722222
10/20/2010,0,0,0,0.126,0.070534722,0.145,0.505552083,0,3.872486111
10/21/2010,,0,0,0.128,0.06828125,0.14,0.472423611,0,3.719819444
10/22/2010,0,0,0,0.122,0.072461806,0.137,0.449211806,0,3.620340278
10/23/2010,0,0,0,0.121,0.116756944,0.135,0.422336806,0,3.489902778
10/24/2010,0,0,0,0.113,0.166944444,0.132,0.401715278,0,3.266590278
10/25/2010,,0,0,0.106,0.112447917,0.125,0.394409722,0,3.281652778
10/26/2010,0,0,0,0.106,0.119552083,0.122,0.386920139,0,3.247763889
10/27/2010,0,0,0,0.108,0.122513889,0.12,0.390527778,0,3.253965278
10/28/2010,0,0,0,0.107,0.114253472,0.107,0.374128472,0,3.296868056
10/29/2010,0,0,0,0.11,0.107454861,0.098,0.36696875,0,3.247479167
10/30/2010,1.7,4.5,5.9,0.111,0.104538194,0.098,0.35478125,0,3.114979167
10/31/2010,0.1,0.5,0.4,0.233,0.209701389,0.14,0.592145833,0.152,6.511527778
11/1/2010,0,0,0,0.148,0.123934028,0.109,0.39315625,0.005,3.534506944
11/2/2010,0,0,0,0.123,0.101649306,0.101,0.334711744,0,3.289055556
11/3/2010,0,0,0,0.12,0.105079861,0.099,0.328902778,0,3.252
11/4/2010,0,0,0,0.113,0.103631944,0.097,0.327559028,0,3.211576389
11/5/2010,0,0,0,0.11,0.103711806,0.097,0.325041667,0,3.163215278
11/6/2010,0,0,0,0.108,0.107006944,0.097,0.324954861,0,3.056333333
11/7/2010,0,18.2,0,0.103,0.106125,0.098,0.327190972,0,2.929354167
11/8/2010,,0,0.4,0.11,0.10302807,0.101,0.331642361,0,2.784714286
11/9/2010,0,0,0,0.114,0.11015625,0.103,0.329708333,0,3.903042629
11/10/2010,0,0,0,0.111,0.110177083,0.1,0.325524306,0,3.860415737
11/11/2010,0,0,0,0.106,0.104982639,0.099,0.324986111,0,3.716082686
11/12/2010,0,0,0,0.112,0.103503472,0.095,0.32475,0,3.617966126
11/13/2010,0,0,0,0.107,0.099145833,0.094,0.289427083,0,3.493076879
11/14/2010,0,0,0,0.109,0.096065972,0.096,0.268125,0,3.365944146
11/15/2010,0,0,0,0.109,0.097423611,0.095,0.268253472,0,3.410814522
11/16/2010,0,0,0,0.11,0.097958333,0.095,0.261111111,0,3.43938199
11/17/2010,0.1,0.2,0,0.109,0.091427083,0.092,0.267315972,0,3.516974126
11/18/2010,0,0,0,0.121,0.090392361,0.09,0.276829861,0,3.601332902
11/19/2010,0.8,0.8,0.1,0.118,0.089711806,0.091,0.269510417,0,3.792711348
11/20/2010,1.4,1.4,2.2,0.128,0.094274306,0.095,0.301788194,0,4.1611595
11/21/2010,0,0,0,0.141,0.091736111,0.096,0.305003472,0,3.6460475
11/22/2010,0,0,0,0.115,0.080989583,0.093,0.280572917,0,4.066113772
11/23/2010,0,0,0,0.112,0.096145833,0.089,0.271881944,0,3.823295139
11/24/2010,0,0,0,0.125,0.079819444,0.088,0.271892361,0,3.802260417
11/25/2010,0,0,0,0.124,0.077420139,0.087,0.271947917,0,3.841243056
11/26/2010,1.1,,0.7,0.123,0.07121875,0.087,0.269125,0,3.834649306
11/27/2010,0,0,0,0.131,0.072767361,0.092,0.269840278,0,3.904774306
11/28/2010,0,,0,0.121,0.066857639,0.089,0.272416667,0,3.558947917
11/29/2010,7,4.9,10.6,0.127,0.066440972,0.089,0.274545139,0,3.688440972
11/30/2010,3.8,1.2,8.3,0.174,0.107180556,0.116,0.484368056,0.137,9.235163194
12/1/2010,0,0,0.1,0.198,0.092569444,0.098,0.332340278,0.009,4.598454861
12/2/2010,0,0,0,0.16,0.075305556,0.099,0.302340278,0,4.118597222
12/3/2010,0,0,0,0.148,0.073305556,0.096,0.296680556,0,4.014288194
12/4/2010,0,0,0,0.145,0.072635417,0.092,0.289097222,0,3.856052083
12/5/2010,,0,0,0.139,0.065809028,0.084,0.274,0,3.528190972
12/6/2010,,0,0.3,0.147,0.066784722,0.082,0.25753125,0,3.373836806
12/7/2010,0.4,1.8,0.8,0.15,0.072972222,0.081,0.253451389,0,3.367604167
12/8/2010,0.6,0.5,0.2,0.172,0.075916667,0.082,0.253829861,0,3.495413194
12/9/2010,0.8,0.8,0,0.162,0.084,0.082,0.249215278,0,3.413197917
12/10/2010,0,0,0,0.16,0.101336806,0.08,0.251059028,0,3.473979167
12/11/2010,0,0,0,0.153,0.082423611,0.084,0.270361111,0,3.531684028
12/12/2010,0,0,0,0.146,0.075732639,0.097,0.2851875,0,3.441909722
12/13/2010,,0,0,0.152,0.077329861,0.094,0.277576389,0,3.562013889
12/14/2010,0,0,0,0.168,0.076815972,0.091,0.243670139,0,3.537236111
12/15/2010,0,0,0,0.164,0.078350694,0.095,0.258173611,0,3.646590278
